"expense_id";"user_id";"expense_amount";"discount_percentage";"frequency";"expense_type";"rating"
"9260";"2673";"81.88";"30.252";"13";" ";"2"
"9261";"8537";"57.31";"7.293";"8";"E";"1"
"9262";"2250";"59.59";"20.170";"9";"F";"7"
"9263";"25143";"12.92";"52.360";"17";"B";"4"
"9264";"20258";"36.42";"23.870";"12";"E";"3"
"9265";"15728";"38.47";"5.233";"7";"D";"10"
"9266";"6367";"74.04";"41.689";"15";"B";"4"
"9267";"19221";"15.90";"50.999";"18";" ";"4"
"9268";"10116";"50.01";"16.993";"17";"C";"1"
"9269";"2275";"48.43";"27.048";"13";"D";"9"
"9270";"28630";"88.87";"13.483";"2";"F";"4"
"9271";"20277";"65.59";"54.098";"7";"F";"2"
"9272";"28091";"59.89";"44.683";"12";"D";"1"
"9273";"4274";"40.86";"24.153";"9";"A";"7"
"9274";"19345";"43.92";"14.572";"18";"D";"8"
"9275";"19644";"25.94";"25.909";"14";"C";"4"
"9276";"3167";"26.18";"9.975";"3";"A";"5"
"9277";"4074";"55.36";"17.642";"3";"B";"2"
"9278";"24501";"99.55";"24.699";"9";"C";"3"
"9279";"20700";"53.96";"24.936";"10";" ";"10"
"9280";"24259";"5.27";"53.901";"15";"B";"6"
"9281";"29225";"15.94";"9.288";"1";"A";"6"
"9282";"3910";"67.65";"36.689";"14";" ";"8"
"9283";"27792";"73.17";"51.092";"1";"C";"2"
"9284";"27815";"79.57";"15.758";"16";"F";"1"
"9285";"26617";"59.43";"29.805";"5";"A";"9"
"9286";"27438";"54.25";"7.927";"15";"F";"1"
"9287";"22412";"78.22";"42.424";"16";"E";"7"
"9288";"23395";"38.33";"47.288";"13";"C";"1"
"9289";"28243";"67.34";"15.039";"17";"C";"10"
"9290";"5218";"61.85";"26.626";"6";"B";"4"
"9291";"14352";"45.62";"41.556";"7";"A";"2"
"9292";"12794";"52.24";"19.315";"8";"D";"6"
"9293";"17623";"46.47";"7.944";"6";"E";"10"
"9294";"24659";"11.72";"40.928";"6";"F";"3"
"9295";"24015";"88.54";"46.912";"5";"F";"5"
"9296";"13738";"88.72";"42.627";"18";" ";"4"
"9297";"23767";"9.22";"21.636";"19";"B";"5"
"9298";"17670";"76.62";"2.749";"2";" ";"6"
"9299";"19354";"9.01";"28.881";"10";"F";"7"
"9300";"20662";"91.95";"49.122";"15";"A";"1"
"9301";"19842";"56.64";"20.767";"15";"E";"9"
"9302";"18972";"71.12";"46.194";"17";" ";"3"
"9303";"9290";"20.83";"34.485";"18";"B";"2"
"9304";"27277";"10.70";"13.917";"6";"B";"3"
"9305";"17571";"36.30";"29.425";"11";"E";"6"
"9306";"21706";"46.11";"41.104";"7";"A";"5"
"9307";"14305";"32.27";"6.673";"10";"D";"6"
"9308";"24182";"55.23";"35.015";"5";"F";"8"
"9309";"19810";"84.06";"22.216";"1";"C";"2"
"9310";"1894";"31.02";"53.789";"16";"E";"3"
"9311";"16343";"57.81";"38.039";"14";"D";"5"
"9312";"7521";"48.41";"53.355";"8";"A";"3"
"9313";"23916";"47.07";"30.243";"3";"A";"3"
"9314";"27300";"97.63";"54.419";"2";" ";"9"
"9315";"10373";"93.82";"3.349";"12";"B";"8"
"9316";"10190";"64.35";"27.523";"3";"A";"2"
"9317";"15313";"80.40";"42.114";"15";"D";"5"
"9318";"29486";"34.12";"29.882";"7";"E";"5"
"9319";"13638";"37.37";"4.955";"16";"B";"2"
"9320";"20682";"65.53";"36.948";"8";"D";"9"
"9321";"21880";"46.34";"40.906";"4";"B";"8"
"9322";"8255";"80.02";"19.137";"9";"E";"4"
"9323";"2755";"61.91";"39.449";"6";"D";"10"
"9324";"9384";"52.36";"26.909";"10";"B";"7"
"9325";"16272";"32.86";"2.342";"12";"E";"5"
"9326";"22616";"91.19";"10.050";"1";"F";"4"
"9327";"11910";"83.77";"46.745";"6";"A";"8"
"9328";"3763";"47.11";"29.837";"17";"C";"3"
"9329";"12736";"28.54";"4.340";"16";"B";"6"
"9330";"28043";"46.93";"49.228";"6";" ";"6"
"9331";"8388";"87.48";"37.092";"18";"F";"10"
"9332";"10480";"72.47";"25.873";"6";" ";"4"
"9333";"2154";"23.81";"18.324";"2";"B";"6"
"9334";"5884";"96.04";"4.400";"17";"D";"7"
"9335";"3222";"87.59";"3.189";"12";"C";"9"
"9336";"16885";"79.60";"28.916";"10";"D";"2"
"9337";"17742";"26.85";"46.770";"18";"E";"6"
"9338";"8598";"79.49";"20.750";"19";" ";"10"
"9339";"5748";"85.04";"35.079";"4";"A";"10"
"9340";"17865";"89.70";"4.513";"5";"D";"9"
"9341";"1961";"8.25";"35.668";"18";"A";"8"
"9342";"27696";"53.35";"29.056";"10";" ";"1"
"9343";"1917";"51.95";"45.459";"13";"A";"3"
"9344";"25196";"28.60";"33.315";"1";"E";"4"
"9345";"13709";"85.98";"48.770";"3";"C";"2"
"9346";"17129";"83.64";"42.811";"4";"A";"8"
"9347";"29064";"87.17";"25.150";"14";"E";"7"
"9348";"2831";"15.03";"18.349";"10";"A";"9"
"9349";"14872";"77.86";"22.589";"10";"E";"1"
"9350";"17771";"67.48";"37.804";"11";"A";"1"
"9351";"7653";"86.72";"6.977";"9";"D";"3"
"9352";"21136";"23.53";"21.196";"18";"A";"6"
"9353";"16232";"20.69";"19.097";"10";"D";"2"
"9354";"22182";"86.54";"43.712";"17";"F";"9"
"9355";"12966";"75.49";"17.718";"2";"E";"4"
"9356";"25657";"56.34";"3.068";"16";"B";"7"
"9357";"21761";"49.39";"51.648";"12";" ";"9"
"9358";"19490";"40.99";"31.490";"6";"B";"7"
"9359";"1084";"16.55";"30.348";"17";"E";"6"
"9360";"18550";"59.54";"51.501";"19";"F";"2"
"9361";"8117";"62.90";"22.125";"12";"A";"10"
"9362";"10272";"34.73";"10.430";"19";"C";"1"
"9363";"27038";"97.17";"25.172";"8";"E";"4"
"9364";"29265";"7.32";"8.568";"15";"B";"10"
"9365";"27503";"98.63";"36.575";"1";"D";"10"
"9366";"12931";"31.14";"38.003";"11";"B";"5"
"9367";"13009";"66.07";"39.562";"10";"F";"9"
"9368";"2897";"43.46";"47.432";"11";"E";"4"
"9369";"3843";"96.05";"36.682";"18";" ";"10"
"9370";"18266";"75.41";"38.119";"19";"C";"3"
"9371";"12540";"42.21";"33.210";"16";"A";"1"
"9372";"21204";"25.83";"29.311";"2";"A";"1"
"9373";"27242";"51.62";"15.900";"4";"D";"3"
"9374";"15513";"71.63";"42.180";"17";"E";"2"
"9375";"12224";"50.48";"24.575";"2";"B";"3"
"9376";"9888";"32.02";"50.777";"9";"A";"5"
"9377";"29253";"16.25";"10.458";"5";"F";"10"
"9378";"11483";"10.25";"9.546";"7";" ";"1"
"9379";"18910";"17.82";"48.628";"19";"C";"9"
"9380";"10767";"25.34";"27.301";"4";"F";"2"
"9381";"14286";"11.61";"15.806";"16";"F";"7"
"9382";"6605";"56.56";"14.920";"18";"E";"7"
"9383";"24034";"23.35";"45.358";"3";"E";"7"
"9384";"29489";"12.39";"21.934";"6";"C";"2"
"9385";"9709";"59.83";"7.994";"12";"D";"5"
"9386";"21334";"54.76";"25.927";"8";"C";"1"
"9387";"28126";"30.50";"17.402";"7";"D";"9"
"9388";"25230";"29.30";"29.429";"5";"D";"2"
"9389";"8322";"80.74";"4.886";"12";"C";"9"
"9390";"8499";"8.04";"36.057";"6";"E";"7"
"9391";"15007";"88.33";"11.643";"11";" ";"3"
"9392";"8133";"89.02";"52.391";"6";"A";"5"
"9393";"19789";"64.84";"51.658";"11";"A";"9"
"9394";"11853";"94.10";"20.543";"13";" ";"10"
"9395";"28573";"85.78";"8.578";"15";"C";"2"
"9396";"8085";"46.54";"7.634";"18";"B";"5"
"9397";"15302";"82.97";"10.629";"6";" ";"9"
"9398";"14170";"87.82";"28.148";"7";"B";"7"
"9399";"13867";"21.85";"44.588";"14";"C";"7"
"9400";"17177";"39.73";"40.125";"8";"F";"9"
"9401";"17676";"9.08";"29.672";"15";"E";"8"
"9402";"27855";"51.30";"39.973";"13";"E";"9"
"9403";"2231";"93.48";"39.678";"14";"F";"9"
"9404";"3538";"61.49";"12.285";"3";"C";"10"
"9405";"12275";"99.10";"21.497";"4";"B";"10"
"9406";"22951";"70.91";"41.276";"9";"C";"7"
"9407";"5728";"80.12";"40.531";"6";"F";"9"
"9408";"24882";"87.80";"15.624";"9";"E";"5"
"9409";"6480";"93.34";"35.580";"5";"D";"6"
"9410";"13449";"57.18";"32.425";"19";" ";"5"
"9411";"21257";"17.63";"54.655";"5";"F";"4"
"9412";"27415";"89.10";"5.037";"17";"E";"2"
"9413";"7395";"19.50";"20.098";"17";"B";"1"
"9414";"18626";"83.93";"31.505";"14";"F";"6"
"9415";"5261";"60.92";"32.718";"17";"F";"1"
"9416";"13477";"42.62";"2.505";"19";"F";"2"
"9417";"8086";"34.91";"9.098";"13";"E";"6"
"9418";"27997";"70.51";"43.185";"8";"A";"6"
"9419";"26026";"41.57";"32.757";"14";"F";"8"
"9420";"24173";"97.40";"5.964";"5";"D";"10"
"9421";"3402";"87.17";"51.044";"3";"D";"8"
"9422";"1676";"52.47";"3.154";"16";"C";"7"
"9423";"23688";"57.66";"45.342";"11";"A";"7"
"9424";"9340";"45.20";"25.035";"17";"E";"7"
"9425";"6404";"22.16";"14.296";"13";"C";"5"
"9426";"5078";"53.51";"36.717";"12";" ";"9"
"9427";"12994";"80.69";"31.971";"19";"B";"9"
"9428";"11252";"45.68";"14.730";"18";" ";"4"
"9429";"4232";"43.24";"22.329";"12";"A";"4"
"9430";"4611";"83.28";"15.958";"2";"C";"7"
"9431";"8453";"88.12";"22.665";"19";" ";"7"
"9432";"26177";"53.67";"48.821";"1";"F";"5"
"9433";"22556";"44.09";"8.893";"11";"D";"4"
"9434";"5074";"22.36";"24.726";"5";"B";"4"
"9435";"4341";"24.13";"33.259";"5";"E";"4"
"9436";"12089";"56.73";"12.985";"9";"E";"7"
"9437";"25497";"83.30";"22.484";"16";"F";"7"
"9438";"6633";"34.40";"23.035";"3";"C";"9"
"9439";"20729";"57.89";"20.646";"14";"F";"3"
"9440";"23143";"21.20";"23.878";"4";"D";"8"
"9441";"5853";"47.10";"18.621";"19";" ";"6"
"9442";"7214";"14.74";"45.620";"15";"A";"3"
"9443";"13013";"84.36";"28.278";"7";"B";"4"
"9444";"20377";"94.11";"10.650";"10";"A";"6"
"9445";"19725";"60.47";"35.773";"1";"A";"7"
"9446";"21009";"59.84";"34.175";"13";"F";"3"
"9447";"11049";"52.09";"39.694";"14";" ";"9"
"9448";"12513";"59.69";"24.387";"18";"A";"1"
"9449";"21612";"33.40";"39.638";"12";"C";"5"
"9450";"1796";"22.87";"35.689";"18";"C";"6"
"9451";"23809";"71.51";"51.126";"5";"B";"6"
"9452";"20860";"16.96";"46.065";"17";" ";"5"
"9453";"16658";"9.51";"5.137";"4";"F";"4"
"9454";"7335";"95.15";"29.667";"4";"C";"1"
"9455";"2487";"97.44";"30.110";"15";"D";"3"
"9456";"21599";"7.70";"43.281";"15";"D";"2"
"9457";"29284";"56.81";"4.950";"6";"B";"8"
"9458";"7031";"55.85";"44.051";"10";"F";"5"
"9459";"18977";"46.92";"22.997";"3";"D";"5"
"9460";"3594";"51.57";"5.677";"19";"B";"7"
"9461";"27344";"14.11";"47.824";"18";"D";"9"
"9462";"23226";"67.57";"11.557";"19";"F";"2"
"9463";"6425";"91.29";"25.814";"7";"E";"1"
"9464";"21151";"29.06";"19.741";"9";"E";"4"
"9465";"13594";"43.12";"20.146";"14";"D";"2"
"9466";"24385";"9.04";"4.387";"11";"E";"10"
"9467";"3871";"54.72";"16.723";"13";"E";"3"
"9468";"25290";"83.87";"22.399";"9";"D";"7"
"9469";"5770";"44.26";"41.704";"13";"B";"8"
"9470";"10871";"25.35";"54.733";"1";"C";"9"
"9471";"5195";"12.06";"39.161";"13";"C";"6"
"9472";"24617";"88.25";"52.499";"4";"A";"1"
"9473";"9504";"21.25";"14.069";"18";"D";"9"
"9474";"15187";"57.32";"28.076";"18";"A";"7"
"9475";"15249";"69.19";"4.020";"13";"E";"4"
"9476";"9579";"81.10";"31.486";"15";"A";"9"
"9477";"14772";"41.86";"29.143";"7";"F";"10"
"9478";"18469";"45.37";"53.564";"6";"D";"4"
"9479";"17758";"52.22";"38.489";"11";" ";"4"
"9480";"1813";"31.26";"50.107";"7";"C";"6"
"9481";"6236";"25.27";"20.065";"9";" ";"3"
"9482";"1427";"70.16";"29.085";"14";"E";"6"
"9483";"8586";"87.72";"2.456";"8";"A";"8"
"9484";"22683";"53.77";"4.454";"8";" ";"5"
"9485";"19253";"92.83";"23.809";"9";"D";"9"
"9486";"16440";"90.74";"44.367";"3";"F";"7"
"9487";"24636";"72.08";"45.832";"3";"F";"7"
"9488";"18730";"19.02";"31.842";"12";"A";"9"
"9489";"13168";"23.89";"17.129";"18";"C";"5"
"9490";"21036";"65.32";"30.871";"18";"D";"9"
"9491";"24177";"89.38";"28.566";"13";"F";"3"
"9492";"18716";"31.78";"53.259";"8";"B";"2"
"9493";"21470";"42.25";"21.022";"14";"A";"4"
"9494";"28669";"23.12";"52.862";"14";"C";"7"
"9495";"615";"42.23";"28.157";"17";"A";"5"
"9496";"22328";"55.47";"51.851";"1";"A";"2"
"9497";"24336";"81.70";"41.371";"19";"D";"2"
"9498";"28443";"16.76";"20.399";"11";"B";"10"
"9499";"1602";"18.25";"32.140";"18";"B";"2"
"9500";"25974";"99.30";"19.635";"11";"B";"1"
"9501";"7282";"50.93";"41.259";"4";"E";"4"
"9502";"25430";"15.12";"10.766";"16";"D";"4"
"9503";"5927";"100.00";"42.743";"13";"C";"6"
"9504";"16293";"71.39";"16.960";"12";"D";"10"
"9505";"9235";"82.71";"22.832";"17";"A";"3"
"9506";"27783";"5.38";"39.881";"15";"C";"6"
"9507";"17270";"82.41";"4.133";"11";"D";"10"
"9508";"2784";"86.84";"13.936";"5";"D";"6"
"9509";"5198";"50.33";"10.746";"10";"D";"10"
"9510";"721";"29.23";"40.832";"18";"C";"10"
"9511";"4895";"5.67";"46.086";"6";" ";"8"
"9512";"14549";"6.92";"38.151";"11";"C";"3"
"9513";"9486";"42.30";"22.929";"4";"B";"5"
"9514";"9302";"91.45";"12.108";"19";"E";"1"
"9515";"26548";"78.09";"25.208";"17";"F";"6"
"9516";"16104";"81.52";"5.245";"7";" ";"9"
"9517";"3355";"11.91";"15.294";"17";"F";"2"
"9518";"9184";"10.54";"47.237";"2";"D";"1"
"9519";"24531";"19.95";"14.130";"11";"C";"5"
"9520";"17161";"15.69";"24.295";"10";"B";"2"
"9521";"14980";"92.52";"38.820";"19";"E";"3"
"9522";"27246";"53.21";"35.612";"13";"B";"5"
"9523";"22696";"87.53";"15.930";"15";"C";"6"
"9524";"18916";"27.03";"45.437";"3";"E";"4"
"9525";"29069";"62.16";"20.888";"11";"E";"2"
"9526";"8642";"36.40";"18.843";"14";"D";"7"
"9527";"24147";"97.72";"53.494";"2";"B";"7"
"9528";"24852";"53.54";"13.088";"16";"D";"8"
"9529";"8357";"53.23";"4.081";"4";" ";"6"
"9530";"5707";"37.09";"42.539";"10";"E";"9"
"9531";"7839";"39.34";"54.690";"14";"E";"9"
"9532";"12441";"11.92";"15.085";"19";" ";"4"
"9533";"11791";"69.75";"16.163";"19";"B";"4"
"9534";"4235";"99.24";"17.749";"15";"D";"3"
"9535";"2095";"45.92";"51.937";"19";"E";"1"
"9536";"20031";"35.87";"9.166";"8";" ";"2"
"9537";"19180";"41.13";"39.863";"4";" ";"2"
"9538";"6504";"48.51";"22.193";"18";"A";"2"
"9539";"18047";"27.23";"27.182";"7";"D";"2"
"9540";"11767";"71.38";"4.008";"18";"D";"4"
"9541";"18411";"97.39";"19.645";"13";"B";"10"
"9542";"16343";"94.15";"27.725";"15";" ";"7"
"9543";"14125";"94.25";"2.516";"16";"F";"1"
"9544";"17828";"75.98";"53.659";"16";"C";"5"
"9545";"24931";"36.94";"38.085";"1";"A";"6"
"9546";"8724";"80.26";"22.325";"11";" ";"8"
"9547";"22060";"98.73";"41.326";"2";"D";"1"
"9548";"23390";"65.13";"44.773";"12";"B";"2"
"9549";"15255";"16.75";"49.293";"11";"B";"5"
"9550";"19809";"69.04";"33.265";"11";"D";"7"
"9551";"3149";"68.70";"52.670";"6";"A";"5"
"9552";"12552";"15.74";"6.105";"8";"E";"10"
"9553";"8934";"37.59";"7.371";"4";"C";"1"
"9554";"22425";"43.14";"52.754";"13";"B";"8"
"9555";"9853";"60.28";"49.114";"5";"E";"9"
"9556";"3720";"39.60";"7.803";"19";"A";"8"
"9557";"12670";"44.19";"48.046";"17";"A";"1"
"9558";"20488";"56.62";"10.631";"1";"F";"5"
"9559";"15208";"81.42";"54.536";"5";"C";"6"
"9560";"6828";"63.87";"47.459";"6";"E";"4"
"9561";"18497";"94.40";"23.672";"17";"D";"8"
"9562";"518";"40.09";"12.558";"5";"C";"6"
"9563";"28366";"67.63";"26.343";"12";" ";"2"
"9564";"28289";"41.83";"49.241";"7";" ";"3"
"9565";"17683";"99.29";"53.870";"17";" ";"4"
"9566";"4204";"51.29";"45.199";"3";" ";"8"
"9567";"25728";"45.74";"24.474";"9";"D";"9"
"9568";"11469";"73.65";"12.671";"9";"B";"8"
"9569";"28463";"30.89";"9.280";"19";"B";"10"
"9570";"2328";"22.84";"44.193";"17";"E";"6"
"9571";"4745";"60.69";"5.182";"18";" ";"3"
"9572";"21387";"73.87";"23.801";"4";"B";"1"
"9573";"26637";"25.19";"27.317";"8";"A";"4"
"9574";"16861";"8.14";"51.184";"8";"E";"6"
"9575";"21129";"20.22";"27.519";"16";"B";"6"
"9576";"834";"60.89";"19.233";"11";"E";"10"
"9577";"11209";"72.32";"41.276";"18";"F";"5"
"9578";"2559";"28.43";"31.340";"9";"A";"10"
"9579";"15519";"42.99";"30.300";"1";"B";"7"
"9580";"16376";"69.07";"48.358";"9";" ";"10"
"9581";"24363";"65.47";"19.793";"7";" ";"4"
"9582";"21175";"91.43";"53.144";"18";" ";"10"
"9583";"15313";"11.37";"30.060";"17";"B";"2"
"9584";"5745";"96.16";"15.476";"3";"C";"7"
"9585";"26782";"79.67";"35.641";"12";"F";"1"
"9586";"7244";"48.78";"5.355";"19";" ";"8"
"9587";"11760";"8.71";"9.605";"16";"C";"5"
"9588";"7983";"14.73";"48.898";"6";" ";"3"
"9589";"1987";"8.67";"2.955";"6";" ";"1"
"9590";"6183";"41.85";"36.092";"1";"F";"4"
"9591";"28064";"44.11";"14.867";"8";"F";"1"
"9592";"11518";"6.24";"45.180";"4";"F";"7"
"9593";"9554";"26.68";"11.763";"6";"A";"10"
"9594";"28421";"21.49";"3.980";"5";"C";"3"
"9595";"13671";"27.49";"26.062";"16";"F";"6"
"9596";"23844";"63.92";"12.715";"8";"C";"10"
"9597";"20736";"85.41";"43.191";"5";"C";"3"
"9598";"17225";"21.51";"17.741";"14";"D";"5"
"9599";"7433";"46.66";"43.118";"7";"F";"3"
"9600";"14510";"22.04";"48.173";"19";"B";"3"
"9601";"29080";"41.45";"18.629";"9";"A";"7"
"9602";"5260";"35.91";"29.682";"2";"E";"5"
"9603";"8316";"98.95";"44.321";"10";"A";"2"
"9604";"28356";"88.39";"30.924";"7";"C";"5"
"9605";"23717";"78.37";"54.093";"12";"D";"4"
"9606";"23446";"48.29";"39.657";"4";"C";"3"
"9607";"15452";"91.60";"4.463";"7";"F";"7"
"9608";"8025";"36.30";"9.073";"13";"A";"1"
"9609";"24505";"70.08";"34.375";"9";"F";"8"
"9610";"13816";"14.35";"21.306";"3";"D";"5"
"9611";"8039";"22.21";"42.363";"3";"F";"2"
"9612";"10555";"42.77";"30.199";"16";"E";"7"
"9613";"28144";"95.06";"14.766";"18";"E";"8"
"9614";"20504";"25.07";"27.320";"14";"C";"9"
"9615";"7279";"24.50";"39.048";"17";"D";"6"
"9616";"26134";"38.50";"14.804";"2";"F";"7"
"9617";"11084";"5.94";"36.232";"9";"D";"1"
"9618";"6666";"65.17";"8.134";"4";" ";"6"
"9619";"25695";"7.01";"22.427";"16";"A";"9"
"9620";"1387";"80.62";"27.240";"2";"A";"6"
"9621";"28682";"58.85";"18.997";"1";"F";"10"
"9622";"7288";"69.62";"25.573";"19";"D";"8"
"9623";"26082";"72.76";"10.899";"14";"D";"1"
"9624";"20952";"77.78";"53.992";"6";"F";"1"
"9625";"9732";"90.02";"3.197";"7";"A";"1"
"9626";"24442";"31.76";"48.731";"11";"D";"10"
"9627";"26822";"91.83";"37.632";"16";"F";"1"
"9628";"28098";"44.47";"10.607";"1";"A";"10"
"9629";"11002";"31.98";"48.648";"6";" ";"2"
"9630";"25794";"94.49";"38.330";"2";"A";"7"
"9631";"5387";"30.65";"4.644";"16";"A";"6"
"9632";"4226";"28.16";"48.280";"8";" ";"6"
"9633";"16974";"96.52";"49.107";"12";"A";"9"
"9634";"18378";"29.25";"10.351";"12";"F";"9"
"9635";"11267";"8.14";"13.005";"14";"B";"1"
"9636";"6940";"24.77";"46.857";"3";"D";"7"
"9637";"4359";"30.45";"8.334";"14";"C";"6"
"9638";"5452";"57.02";"31.669";"1";"C";"5"
"9639";"20366";"11.27";"20.843";"13";"A";"8"
"9640";"9100";"82.79";"28.810";"16";" ";"3"
"9641";"29059";"32.64";"24.411";"14";"F";"3"
"9642";"13540";"82.70";"27.065";"13";"A";"5"
"9643";"19771";"67.05";"19.284";"8";"D";"6"
"9644";"2099";"72.64";"9.261";"13";"C";"6"
"9645";"2017";"34.83";"2.999";"11";"E";"2"
"9646";"8335";"84.47";"48.580";"8";"B";"5"
"9647";"21659";"80.82";"53.391";"8";" ";"9"
"9648";"13548";"42.24";"3.434";"19";"F";"7"
"9649";"18060";"12.67";"8.954";"8";"A";"8"
"9650";"11963";"16.99";"54.545";"18";"C";"3"
"9651";"17518";"9.37";"28.661";"9";" ";"2"
"9652";"20413";"7.34";"9.090";"4";" ";"6"
"9653";"12062";"98.02";"26.503";"15";"A";"7"
"9654";"24035";"33.22";"43.995";"3";"F";"2"
"9655";"8835";"37.93";"2.544";"12";"D";"2"
"9656";"12674";"19.98";"4.957";"18";"C";"6"
"9657";"19700";"70.89";"45.549";"17";"F";"2"
"9658";"27196";"66.25";"6.198";"11";"E";"6"
"9659";"1013";"98.84";"50.245";"16";"F";"3"
"9660";"20603";"79.77";"51.442";"11";"C";"2"
"9661";"15998";"52.13";"14.508";"7";"D";"2"
"9662";"19428";"30.04";"4.213";"6";" ";"5"
"9663";"22929";"92.11";"54.200";"8";"E";"5"
"9664";"2665";"24.85";"8.661";"7";"C";"9"
"9665";"23395";"41.86";"42.587";"17";"E";"10"
"9666";"4106";"62.91";"24.042";"2";"E";"10"
"9667";"8826";"36.77";"32.992";"8";"A";"10"
"9668";"18818";"38.02";"52.564";"16";" ";"6"
"9669";"24149";"15.59";"6.566";"11";"E";"7"
"9670";"19437";"67.28";"19.751";"15";"E";"6"
"9671";"5269";"36.99";"24.167";"15";"D";"8"
"9672";"13220";"19.90";"45.518";"8";"B";"8"
"9673";"10708";"49.87";"28.127";"10";" ";"5"
"9674";"23464";"85.46";"4.180";"15";"B";"3"
"9675";"6047";"34.84";"14.854";"13";"A";"9"
"9676";"25709";"38.94";"36.830";"11";"E";"3"
"9677";"20652";"46.96";"53.516";"7";"E";"7"
"9678";"11255";"39.64";"18.689";"10";"C";"7"
"9679";"3038";"43.33";"13.490";"17";"C";"8"
"9680";"10360";"58.20";"45.792";"16";"B";"10"
"9681";"13578";"40.45";"52.787";"15";"D";"7"
"9682";"18141";"53.16";"11.679";"17";"C";"1"
"9683";"7607";"51.04";"52.991";"8";"D";"1"
"9684";"13784";"50.72";"53.472";"6";" ";"2"
"9685";"10407";"17.79";"41.857";"6";"B";"8"
"9686";"20140";"40.95";"26.449";"19";"C";"7"
"9687";"21023";"29.30";"37.721";"2";"C";"1"
"9688";"3117";"97.95";"25.290";"7";"F";"2"
"9689";"15810";"84.38";"30.805";"1";"E";"9"
"9690";"21854";"34.93";"54.706";"8";"F";"10"
"9691";"27078";"79.39";"27.533";"1";" ";"4"
"9692";"8276";"93.60";"49.880";"18";"C";"10"
"9693";"8575";"48.16";"47.111";"4";"E";"7"
"9694";"27013";"59.49";"21.685";"16";"E";"2"
"9695";"16153";"68.39";"15.893";"15";"C";"8"
"9696";"26488";"52.39";"29.707";"10";"F";"9"
"9697";"12811";"99.36";"28.377";"3";"E";"1"
"9698";"8459";"9.31";"11.320";"6";"C";"3"
"9699";"3655";"12.73";"22.316";"14";"F";"2"
"9700";"24208";"18.11";"6.403";"12";"E";"6"
"9701";"11550";"90.88";"48.911";"2";"A";"7"
"9702";"630";"62.76";"23.552";"1";"B";"5"
"9703";"6100";"5.10";"41.502";"11";"F";"6"
"9704";"26026";"36.27";"11.709";"6";" ";"8"
"9705";"21495";"46.61";"54.972";"7";" ";"1"
"9706";"19764";"6.49";"13.402";"17";"E";"1"
"9707";"20828";"46.72";"41.624";"11";"C";"4"
"9708";"23448";"69.93";"4.145";"14";"E";"5"
"9709";"1249";"46.86";"50.625";"5";" ";"3"
"9710";"1205";"28.12";"28.651";"4";" ";"2"
"9711";"11331";"77.94";"43.109";"15";"C";"9"
"9712";"3389";"30.54";"39.405";"3";"D";"9"
"9713";"7135";"6.58";"33.601";"16";"D";"6"
"9714";"15984";"29.87";"12.679";"13";"A";"5"
"9715";"7397";"59.04";"41.993";"4";"D";"5"
"9716";"24594";"43.60";"41.089";"12";"A";"9"
"9717";"16485";"99.02";"50.527";"15";"D";"6"
"9718";"27585";"85.40";"41.537";"4";"F";"7"
"9719";"26305";"64.48";"34.982";"16";"A";"4"
"9720";"4203";"67.96";"13.261";"11";"C";"7"
"9721";"9882";"6.18";"36.795";"11";"D";"3"
"9722";"8574";"26.60";"7.896";"13";"E";"5"
"9723";"18391";"87.45";"53.858";"4";"F";"3"
"9724";"5105";"87.15";"37.629";"8";"D";"2"
"9725";"24122";"90.71";"22.867";"14";"D";"4"
"9726";"23378";"85.03";"2.603";"8";"B";"4"
"9727";"14726";"59.02";"35.703";"19";"E";"10"
"9728";"528";"34.59";"29.825";"15";"D";"5"
"9729";"9908";"98.68";"28.606";"12";"D";"4"
"9730";"6323";"37.89";"15.799";"16";"B";"7"
"9731";"16932";"62.46";"35.590";"18";"D";"3"
"9732";"14522";"89.66";"50.152";"12";"C";"7"
"9733";"6359";"87.89";"40.479";"2";"E";"6"
"9734";"23967";"10.18";"36.270";"1";"A";"5"
"9735";"8442";"84.25";"22.558";"6";"C";"5"
"9736";"26387";"32.79";"35.692";"7";" ";"4"
"9737";"4351";"81.93";"23.800";"7";"E";"9"
"9738";"13749";"48.35";"13.899";"4";" ";"10"
"9739";"25631";"30.88";"21.909";"19";" ";"1"
"9740";"18302";"97.43";"3.801";"19";"D";"6"
"9741";"9860";"71.83";"40.174";"13";"D";"3"
"9742";"28071";"39.17";"18.431";"16";"B";"3"
"9743";"7311";"54.81";"30.419";"6";" ";"6"
"9744";"4912";"65.60";"31.720";"8";"F";"7"
"9745";"2069";"36.66";"30.267";"10";"F";"6"
"9746";"13579";"7.94";"32.415";"9";"F";"5"
"9747";"9676";"32.60";"31.350";"17";"A";"3"
"9748";"25430";"10.48";"4.850";"1";"D";"5"
"9749";"23888";"56.76";"54.152";"13";"D";"5"
"9750";"14485";"63.45";"18.894";"5";"F";"7"
"9751";"14392";"98.45";"54.594";"15";"A";"8"
"9752";"25686";"87.93";"11.758";"15";"B";"6"
"9753";"22773";"97.08";"13.017";"5";"B";"10"
"9754";"11566";"57.73";"39.648";"16";"E";"10"
"9755";"5144";"5.02";"18.297";"3";"B";"6"
"9756";"22076";"26.78";"40.043";"17";"B";"7"
"9757";"882";"81.10";"27.657";"8";"C";"2"
